xs_id,distance_along_centerline_m,num_valid_points,elevation_range_m,max_slope_deg,distortion_risk
XS_0064,1600.0,100,17.97787884894319,77.70401248000596,low
XS_0065,1625.0,100,34.384000000000015,80.54695996808961,low
XS_0066,1650.0,100,35.45600000000013,81.0922498117679,low
XS_0067,1675.0,100,32.66000000000008,81.21344710896474,low
XS_0068,1700.0,100,31.5,80.89109321873639,low
XS_0069,1725.0,100,31.875,80.89109321875898,low
XS_0070,1750.0,100,84.05399999999997,85.24109532460794,low
XS_0071,1775.0,100,51.726999999999975,85.16628156786466,low
XS_0072,1800.0,100,105.83999999999992,87.33489497627808,low
XS_0073,1825.0,100,107.97503354366177,87.33489497627812,low
XS_0074,1850.0,100,106.40374809946536,87.33489497627814,low
XS_0075,1875.0,100,107.56106388637886,87.33489497627643,low
XS_0076,1900.0,100,114.98585115307549,87.63911157195984,low
XS_0077,1925.0,100,104.19134414668372,87.63971576380969,low
XS_0078,1950.0,100,132.51352037757772,87.89728899467005,low
XS_0079,1975.0,100,124.70205363282184,87.8436880943971,low
XS_0080,2000.0,100,126.57100000000014,87.7999716469797,low
XS_0081,2025.0,100,130.47500000000014,87.75562905564125,low
XS_0082,2050.0,100,128.87427771899786,87.41068296607632,low
XS_0083,2075.0,100,133.13018647085948,87.36215664240108,low
XS_0084,2100.0,100,100.56000000000006,87.27589608822352,low
XS_0085,2125.0,100,100.23000000000002,87.21485311837469,low
XS_0086,2150.0,100,95.67600131907489,88.08009564285318,low
XS_0087,2175.0,100,94.48668917267116,88.03851560850084,low
XS_0088,2200.0,100,90.49800000000005,87.98891901904557,low
XS_0089,2225.0,100,83.22000000000003,87.91460107674772,low
XS_0090,2250.0,100,34.56560278761913,84.4532053017474,low
XS_0091,2275.0,100,41.03755930266152,85.33313094675594,low
XS_0092,2300.0,100,36.779032769804644,85.26137754814839,low
XS_0093,2325.0,100,35.335000000000036,85.09835019198144,low
XS_0094,2350.0,100,37.27100000000007,85.0046602818731,low
XS_0095,2375.0,100,43.309930815442044,85.71059827008304,low
XS_0096,2400.0,100,40.003999999999905,85.62563488389263,low
XS_0097,2425.0,100,39.60799999999995,85.58163918396757,low
XS_0098,2450.0,100,42.525999999999954,85.7556360793298,low
XS_0099,2475.0,100,44.71306256290393,85.92951923317581,low
XS_0100,2500.0,100,62.05814848249315,87.0855390269305,low
XS_0101,2525.0,100,56.96748162771769,86.94585123115618,low
XS_0102,2550.0,100,114.64800000000014,87.39092408730032,low
XS_0103,2575.0,100,114.53900000000021,87.26801505985755,low
XS_0104,2600.0,100,116.05999999999995,87.41610665404428,low
XS_0105,2625.0,100,116.85199999999998,87.52350762446501,low
XS_0106,2650.0,100,117.19471929564963,87.62218501708888,low
XS_0107,2675.0,100,90.37400000000014,87.73532290744407,low
XS_0108,2700.0,100,109.30805167249991,87.83446670892245,low
XS_0109,2725.0,100,101.42424829161655,87.75204676901765,low
XS_0110,2750.0,100,128.80000000000007,87.77112332356384,low
XS_0111,2775.0,100,117.37792116305354,88.34690100388028,low
XS_0112,2800.0,100,106.95682587551448,88.34690100388937,low
XS_0113,2825.0,100,108.34163079583595,88.34690100388937,low
XS_0114,2850.0,100,130.57500000000005,88.34690100388029,low
XS_0115,2875.0,100,83.52599999999995,86.97800447809563,low
XS_0116,2900.0,100,28.39705031764379,83.69170118855499,low
XS_0117,2925.0,100,28.436329694160463,83.88038772407072,low
XS_0118,2950.0,100,24.878000000000156,80.2633620939612,low
XS_0119,2975.0,100,32.01999999999998,83.82319881740803,low
XS_0120,3000.0,100,59.67999999999995,85.05166624998542,low
XS_0121,3025.0,100,63.222999999999956,86.11853459028264,low
XS_0122,3050.0,100,63.466999999999985,86.02429239933758,low
XS_0123,3075.0,100,61.972999999999956,85.92250191962864,low
XS_0124,3100.0,100,61.169000000000096,85.81838984283903,low
XS_0125,3125.0,100,48.28866865258567,85.40977432847184,low
XS_0126,3150.0,100,51.49046672660734,85.41658573227828,low
XS_0127,3175.0,100,63.616043264885775,85.80355922238263,low
XS_0128,3200.0,100,58.97499999999991,85.41537803768884,low
XS_0129,3225.0,100,46.90599999999995,85.65752008639602,low
XS_0130,3250.0,100,41.837999999999965,85.85733268297102,low
XS_0131,3275.0,100,50.847999999999956,84.84504790545063,low
XS_0132,3300.0,100,46.42399999999998,85.06093371709566,low
XS_0133,3325.0,100,97.4079999999999,87.01434778699993,low
XS_0134,3350.0,100,96.60799999999983,87.01434778699993,low
XS_0135,3375.0,100,118.67557104287698,87.01434778699995,low
XS_0136,3400.0,100,106.09326052683161,87.01434778699995,low
XS_0137,3425.0,100,107.452,87.08447576567129,low
XS_0138,3450.0,100,51.05225422639728,86.48486968578872,low
XS_0139,3475.0,100,113.37082639051687,87.01434778700654,low
XS_0140,3500.0,100,96.11162969631698,87.08447576568447,low
XS_0141,3525.0,100,97.68685866297699,87.08447576567514,low
XS_0142,3550.0,100,96.07000000000005,87.08447576567511,low
XS_0143,3575.0,100,92.05999999999995,87.08447576568447,low
XS_0144,3600.0,100,102.89999999999998,85.73722532572197,low
XS_0145,3625.0,100,78.89563853405434,87.56332793776906,low
XS_0146,3650.0,100,68.89837901378712,87.48162798560888,low
XS_0147,3675.0,100,67.71499999999992,87.42476227444243,low
XS_0148,3700.0,100,65.87500000000011,87.36620473993328,low
XS_0149,3725.0,100,68.8924091543837,84.94338384439067,low
XS_0150,3750.0,100,68.62771402852081,85.86324574902059,low
XS_0151,3775.0,100,74.69400000000007,85.95408961579562,low
XS_0152,3800.0,100,67.7426289096228,86.04709487365157,low
XS_0153,3825.0,100,43.863507446094104,86.01835322554068,low
